Time,System Production (Wh)
9/26/15,26102.6387
9/27/15,25484.1895
9/28/15,21129.3711
9/29/15,5172.3398
9/30/15,5576.4893
10/1/15,9256.7402
10/2/15,12071.1045
10/3/15,5279.7632
10/4/15,41403.6719
10/5/15,44713.8945
10/6/15,36704.8672
10/7/15,38123.5078
10/8/15,35220.8438
10/9/15,18375.0762
10/10/15,44163.9141
10/11/15,43347.0156
10/12/15,42106.9844
10/13/15,15068.1729
10/14/15,27945.5449
10/15/15,44359.3398
10/16/15,34646.4766
10/17/15,25307.0117
10/18/15,38540.7969
10/19/15,44276.9414
10/20/15,41531.9727
10/21/15,42071.0195
10/22/15,25245.3516
10/23/15,38319.9648
10/24/15,4083.1133
10/25/15,27690.9785
10/26/15,42516.8594
10/27/15,10236.5869
10/28/15,4259.9048
10/29/15,41787.8711
10/30/15,5266.7261
10/31/15,14745.6846
11/1/15,30393.7031
11/2/15,33217.4492
11/3/15,39622.4297
11/4/15,19280.7383
11/5/15,22076.7363
11/6/15,11542.1768
11/7/15,23256.5059
11/8/15,41509.4141
11/9/15,34482.8867
11/10/15,3220.9438
11/11/15,28736.2012
11/12/15,7677.2495
11/13/15,34625.6211
11/14/15,40575.6172
11/15/15,38884.8359
11/16/15,34540.9453
11/17/15,8460.0566
11/18/15,18986.1543
11/19/15,28977.7891
11/20/15,39306.5039
11/21/15,15044.0977
11/22/15,22316.4688
11/23/15,17996.8496
11/24/15,36350.2539
11/25/15,36392.3203
11/26/15,28402.9375
11/27/15,8658.0439
11/28/15,2349.2527
11/29/15,11931.0264
11/30/15,6582.4702
12/1/15,1514.2301
12/2/15,8732.1445
12/3/15,5136.6514
12/4/15,29887.0449
12/5/15,20872.2383
12/6/15,22399.2012
12/7/15,10183.583
12/8/15,12826.9893
12/9/15,11336.4297
12/10/15,8057.355
12/11/15,5769.5713
12/12/15,6108.4951
12/13/15,6079.5508
12/14/15,6312.4634
12/15/15,2870.9248
12/16/15,29824.6328
12/17/15,29409.8496
12/18/15,5941.2891
12/19/15,37844.8438
12/20/15,17775.5801
12/21/15,1600.2959
12/22/15,23526.3496
12/23/15,4317.7666
12/24/15,33114.6367
12/25/15,4301.7261
12/26/15,2616.5195
12/27/15,1437.4799
12/28/15,1666.4125
12/29/15,2397.2981
12/30/15,2369.8547
12/31/15,1994.8982
1/1/16,21798.0859
1/2/16,21626.7227
1/3/16,3188.9729
1/4/16,14200.584
1/5/16,39342.3438
1/6/16,32549.3359
1/7/16,37348.3086
1/8/16,2896.8132
