Time,System Production (Wh)
2020-08-20,88594.0
2020-08-21,77355.0
2020-08-22,59406.0
2020-08-23,74305.0
2020-08-24,72764.0
2020-08-25,66441.0
2020-08-26,61845.0
2020-08-27,58229.0
2020-08-28,28585.0
2020-08-29,73144.0
2020-08-30,77202.0
2020-08-31,51089.0
2020-09-01,50196.0
2020-09-02,39597.0
2020-09-03,41392.0
2020-09-04,88788.0
2020-09-05,89226.0
2020-09-06,61010.0
2020-09-07,56174.0
2020-09-08,79095.0
2020-09-09,77765.0
2020-09-10,62554.0
2020-09-11,17769.0
2020-09-12,67405.0
2020-09-13,42616.0
2020-09-14,58651.0
2020-09-15,75527.0
2020-09-16,72594.0
2020-09-17,46673.0
2020-09-18,83858.0
2020-09-19,89097.0
2020-09-20,88029.0
2020-09-21,84210.0
2020-09-22,73101.0
2020-09-23,60793.0
2020-09-24,59479.0
2020-09-25,77506.0
2020-09-26,69445.0
2020-09-27,53384.0
2020-09-28,32466.0
2020-09-29,31387.0
2020-09-30,29833.0
2020-10-01,48154.0
2020-10-02,62473.0
2020-10-03,37801.0
2020-10-04,53452.0
2020-10-05,64807.0
2020-10-06,71602.0
2020-10-07,75522.0
2020-10-08,77220.0
2020-10-09,60872.0
2020-10-10,26216.0
2020-10-11,16817.0
2020-10-12,35252.0
2020-10-13,77208.0
2020-10-14,52938.0
2020-10-15,13153.0
2020-10-16,71878.0
2020-10-17,72922.0
2020-10-18,10927.0
2020-10-19,4120.0
2020-10-20,8652.0
2020-10-21,13514.0
2020-10-22,60931.0
2020-10-23,44736.0
2020-10-24,21778.0
2020-10-25,18786.0
2020-10-26,13957.0
2020-10-27,7785.0
2020-10-28,14149.0
2020-10-29,7175.0
2020-10-30,26672.0
2020-10-31,73518.0
2020-11-01,43334.0
2020-11-02,73184.0
2020-11-03,70182.0
2020-11-04,69007.0
2020-11-05,47231.0
2020-11-06,65918.0
2020-11-07,64957.0
2020-11-08,62565.0
2020-11-09,63207.0
2020-11-10,54984.0
2020-11-11,24795.0
2020-11-12,67690.0
2020-11-13,60157.0
2020-11-14,31729.0
2020-11-15,20485.0
2020-11-16,67454.0
2020-11-17,37048.0
2020-11-18,64203.0
2020-11-19,51360.0
2020-11-20,27283.0
2020-11-21,5101.0
2020-11-22,6194.0
2020-11-23,26109.0
2020-11-24,14593.0
2020-11-25,3850.0
2020-11-26,10315.0
2020-11-27,19351.0
2020-11-28,57382.0
2020-11-29,51681.0
2020-11-30,3837.0
2020-12-01,2.0
2020-12-02,16778.0
2020-12-03,17507.0
2020-12-04,17827.0
2020-12-05,21997.0
2020-12-06,24270.0
2020-12-07,2664.0
2020-12-08,10333.0
2020-12-09,46420.0
2020-12-10,52380.0
2020-12-11,50804.0
2020-12-12,8056.0
2020-12-13,8754.0
2020-12-14,6595.0
2020-12-15,37134.0
2020-12-16,663.0
2020-12-17,0.0
2020-12-18,8.0
2020-12-19,1711.0
2020-12-20,3161.0
2020-12-21,3066.0
2020-12-22,11312.0
2020-12-23,35074.0
2020-12-24,1223.0
2020-12-25,54.0
2020-12-26,883.0
2020-12-27,897.0
2020-12-28,7947.0
2020-12-29,58054.0
2020-12-30,10096.0
2020-12-31,3239.0
2021-01-01,1765.0
2021-01-02,9244.0
2021-01-03,7198.0
2021-01-04,2822.0
2021-01-05,4300.0
2021-01-06,4921.0
2021-01-07,9952.0
2021-01-08,30013.0
2021-01-09,58923.0
2021-01-10,58672.0
2021-01-11,8215.0
2021-01-12,7469.0
2021-01-13,50226.0
2021-01-14,43177.0
2021-01-15,19736.0
2021-01-16,8236.0
2021-01-17,2381.0
2021-01-18,233.0
2021-01-19,36748.0
2021-01-20,30061.0
2021-01-21,65112.0
2021-01-22,20745.0
2021-01-23,69916.0
2021-01-24,9595.0
2021-01-25,7975.0
2021-01-26,5491.0
2021-01-27,17142.0
2021-01-28,19809.0
2021-01-29,71072.0
2021-01-30,34226.0
2021-01-31,854.0
2021-02-01,31.0
2021-02-02,600.0
2021-02-03,3880.0
2021-02-04,5500.0
2021-02-05,5994.0
2021-02-06,23474.0
2021-02-07,37179.0
2021-02-08,36644.0
2021-02-09,267.0
2021-02-10,236.0
2021-02-11,269.0
2021-02-12,651.0
2021-02-13,391.0
2021-02-14,2042.0
2021-02-15,115.0
2021-02-16,317.0
2021-02-17,1346.0
2021-02-18,62.0
2021-02-19,195.0
2021-02-20,4086.0
2021-02-21,14050.0
2021-02-22,15461.0
2021-02-23,84008.0
2021-02-24,41134.0
2021-02-25,87839.0
2021-02-26,39265.0
2021-02-27,50678.0
2021-02-28,13660.0
2021-03-01,57418.0
2021-03-02,91709.0
2021-03-03,86493.0
2021-03-04,32298.0
2021-03-05,93985.0
2021-03-06,93046.0
2021-03-07,92863.0
2021-03-08,85351.0
2021-03-09,64777.0
2021-03-10,70112.0
2021-03-11,23213.0
2021-03-12,72642.0
2021-03-13,82197.0
2021-03-14,64552.0
2021-03-15,26237.0
2021-03-16,29236.0
2021-03-17,59631.0
2021-03-18,14803.0
2021-03-19,97565.0
2021-03-20,95155.0
2021-03-21,93899.0
2021-03-22,85588.0
2021-03-23,63760.0
2021-03-24,61553.0
2021-03-25,31061.0
2021-03-26,36863.0
2021-03-27,75470.0
2021-03-28,23121.0
2021-03-29,98999.0
2021-03-30,90188.0
2021-03-31,54830.0
2021-04-01,40342.0
2021-04-02,104226.0
2021-04-03,98105.0
2021-04-04,92499.0
2021-04-05,58922.0
2021-04-06,87086.0
2021-04-07,71588.0
2021-04-08,38457.0
2021-04-09,84709.0
2021-04-10,52528.0
2021-04-11,26156.0
2021-04-12,32743.0
2021-04-13,92690.0
2021-04-14,77751.0
2021-04-15,40897.0
2021-04-16,54171.0
2021-04-17,54149.0
2021-04-18,71738.0
2021-04-19,70793.0
2021-04-20,80494.0
2021-04-21,31798.0
2021-04-22,59275.0
2021-04-23,87761.0
2021-04-24,28645.0
2021-04-25,76398.0
2021-04-26,99293.0
2021-04-27,95771.0
2021-04-28,39282.0
2021-04-29,15556.0
2021-04-30,77585.0
2021-05-01,100781.0
2021-05-02,72681.0
2021-05-03,28417.0
2021-05-04,24925.0
2021-05-05,57470.0
2021-05-06,66054.0
2021-05-07,67010.0
2021-05-08,76007.0
2021-05-09,6517.0
2021-05-10,73802.0
2021-05-11,84505.0
2021-05-12,87160.0
2021-05-13,97175.0
2021-05-14,70609.0
2021-05-15,93529.0
2021-05-16,82793.0
2021-05-17,58585.0
2021-05-18,87888.0
2021-05-19,88264.0
2021-05-20,84172.0
2021-05-21,82008.0
2021-05-22,69222.0
2021-05-23,77998.0
2021-05-24,57754.0
2021-05-25,81601.0
2021-05-26,42046.0
2021-05-27,69962.0
2021-05-28,22076.0
2021-05-29,14915.0
2021-05-30,56949.0
2021-05-31,88352.0
2021-06-01,73995.0
2021-06-02,24862.0
2021-06-03,20221.0
2021-06-04,82084.0
2021-06-05,94961.0
2021-06-06,64984.0
2021-06-07,54940.0
2021-06-08,64166.0
2021-06-09,42044.0
2021-06-10,49201.0
2021-06-11,59205.0
2021-06-12,77011.0
2021-06-13,83626.0
2021-06-14,90443.0
2021-06-15,74492.0
2021-06-16,98287.0
2021-06-17,98006.0
2021-06-18,38600.0
2021-06-19,68825.0
2021-06-20,78961.0
2021-06-21,61746.0
2021-06-22,103244.0
2021-06-23,87496.0
2021-06-24,80482.0
2021-06-25,46241.0
2021-06-26,69312.0
2021-06-27,85624.0
2021-06-28,65879.0
2021-06-29,69349.0
2021-06-30,46114.0
2021-07-01,35713.0
2021-07-02,24584.0
2021-07-03,81202.0
2021-07-04,90853.0
2021-07-05,86916.0
2021-07-06,83653.0
2021-07-07,86467.0
2021-07-08,59028.0
2021-07-09,59386.0
2021-07-10,37519.0
2021-07-11,38893.0
2021-07-12,63848.0
2021-07-13,50561.0
2021-07-14,74109.0
2021-07-15,79827.0
2021-07-16,53975.0
2021-07-17,57234.0
2021-07-18,83249.0
2021-07-19,77651.0
2021-07-20,78054.0
2021-07-21,77431.0
2021-07-22,87894.0
2021-07-23,61292.0
2021-07-24,76039.0
2021-07-25,82998.0
2021-07-26,90817.0
2021-07-27,84541.0
2021-07-28,77786.0
2021-07-29,53157.0
2021-07-30,82781.0
2021-07-31,58907.0
2021-08-01,74481.0
2021-08-02,84836.0
2021-08-03,81965.0
2021-08-04,91027.0
2021-08-05,79368.0
2021-08-06,74118.0
2021-08-07,60259.0
2021-08-08,83332.0
2021-08-09,53071.0
2021-08-10,54307.0
2021-08-11,55858.0
2021-08-12,62114.0
2021-08-13,46937.0
2021-08-14,82527.0
2021-08-15,53645.0
2021-08-16,31803.0
2021-08-17,25966.0
2021-08-18,59465.0
2021-08-19,52227.0
2021-08-20,78103.0
2021-08-21,81922.0
2021-08-22,78937.0
2021-08-23,80257.0
2021-08-24,84585.0
2021-08-25,37260.0
2021-08-26,58169.0
2021-08-27,76068.0
2021-08-28,75067.0
2021-08-29,53010.0
2021-08-30,44702.0
2021-08-31,15359.0
2021-09-01,75901.0
2021-09-02,86040.0
2021-09-03,80518.0
2021-09-04,60809.0
2021-09-05,57590.0
2021-09-06,71608.0
2021-09-07,78479.0
2021-09-08,58685.0
2021-09-09,73005.0
2021-09-10,77143.0
2021-09-11,66678.0
2021-09-12,73484.0
2021-09-13,65905.0
2021-09-14,66708.0
2021-09-15,24868.0
2021-09-16,72075.0
2021-09-17,72379.0
2021-09-18,75340.0
2021-09-19,71031.0
2021-09-20,35876.0
2021-09-21,11449.0
2021-09-22,10658.0
2021-09-23,30708.0
2021-09-24,84557.0
2021-09-25,36866.0
2021-09-26,81755.0
2021-09-27,77507.0
2021-09-28,36484.0
2021-09-29,79239.0
2021-09-30,74057.0
2021-10-01,79930.0
2021-10-02,58736.0
2021-10-03,15738.0
2021-10-04,36344.0
2021-10-05,69764.0
